LAT,LON,YEAR,MO,DY,Relative Humidity,Temp Range,EarthSkin Temp,Dew Point,Wet Bulb Temp,Max Temp,Min Temp,Temp
6.79661,79.90081,2008,12,17,85.5,2.85,26.92,23.82,23.82,28.05,25.2,26.45
6.79661,79.90081,2008,12,18,89.91,1.31,26.72,24.32,24.32,26.82,25.51,26.1
6.79661,79.90081,2008,12,19,87.36,1.96,26.76,23.65,23.65,27.04,25.09,25.9
6.79661,79.90081,2008,12,20,80.3,4.3,26.86,22.7,22.7,28.76,24.46,26.39
6.79661,79.90081,2008,12,21,76.98,4.89,26.65,21.91,21.91,28.81,23.92,26.3
6.79661,79.90081,2008,12,22,78.49,4.77,26.69,22.14,22.14,28.68,23.91,26.22
6.79661,79.90081,2008,12,23,82.04,3.89,26.88,22.86,22.86,28.23,24.34,26.18
6.79661,79.90081,2008,12,24,82.23,3.49,26.95,23.13,23.13,28.3,24.81,26.4
6.79661,79.90081,2008,12,25,76.17,4.76,26.55,21.73,21.73,28.8,24.04,26.28
6.79661,79.90081,2008,12,26,75.81,4.57,26.62,21.6,21.6,28.56,23.99,26.23
6.79661,79.90081,2008,12,27,76.34,4.25,26.39,21.35,21.35,27.96,23.72,25.84
6.79661,79.90081,2008,12,28,73.72,4.76,26.09,20.34,20.34,27.66,22.9,25.4
6.79661,79.90081,2008,12,29,70.48,5.09,25.99,19.65,19.65,28.03,22.94,25.45
6.79661,79.90081,2008,12,30,71.55,4.59,25.77,19.6,19.6,27.42,22.83,25.13
6.79661,79.90081,2008,12,31,70.46,5.15,25.91,19.45,19.45,27.7,22.55,25.24
6.79661,79.90081,2009,1,1,70.27,5.33,25.98,19.54,19.54,28.03,22.7,25.39
6.79661,79.90081,2009,1,2,68.36,5.36,26.1,19.31,19.31,28.22,22.87,25.61
6.79661,79.90081,2009,1,3,68.52,5.48,26.06,19.33,19.33,28.32,22.84,25.6
6.79661,79.90081,2009,1,4,76.13,5.24,26.39,21.27,21.27,28.38,23.14,25.82
6.79661,79.90081,2009,1,5,77.69,4.97,26.65,21.9,21.9,28.59,23.63,26.12
6.79661,79.90081,2009,1,6,81.15,3.79,26.89,22.7,22.7,28.18,24.39,26.2
6.79661,79.90081,2009,1,7,80.02,3.71,26.91,22.79,22.79,28.67,24.96,26.51
6.79661,79.90081,2009,1,8,79.65,3.95,26.54,22.33,22.33,28.14,24.19,26.14
6.79661,79.90081,2009,1,9,89.93,1.25,26.38,23.66,23.66,26.1,24.84,25.44
6.79661,79.90081,2009,1,10,82.14,3.99,26.92,23.18,23.18,28.74,24.75,26.49
6.79661,79.90081,2009,1,11,75.06,5.24,26.6,21.37,21.37,28.89,23.65,26.16
6.79661,79.90081,2009,1,12,75.62,5.31,26.15,21.19,21.19,28.67,23.36,25.86
6.79661,79.90081,2009,1,13,79.28,5.03,26.3,22.01,22.01,28.7,23.67,25.89
6.79661,79.90081,2009,1,14,78.41,5.31,26.16,21.75,21.75,28.79,23.48,25.83
6.79661,79.90081,2009,1,15,74.84,5.78,26.03,20.97,20.97,28.89,23.11,25.81
6.79661,79.90081,2009,1,16,74.98,5.18,26.08,20.9,20.9,28.58,23.39,25.69
6.79661,79.90081,2009,1,17,74.48,5.98,26.26,20.97,20.97,29.01,23.03,25.91
6.79661,79.90081,2009,1,18,73.66,5.72,26.51,20.95,20.94,28.95,23.23,26.04
6.79661,79.90081,2009,1,19,74.26,5.76,26.4,21.05,21.05,29.06,23.3,26.03
6.79661,79.90081,2009,1,20,74.66,5.16,26.42,21.14,21.14,28.81,23.65,26.01
6.79661,79.90081,2009,1,21,74.25,5.2,26.13,20.73,20.73,28.4,23.2,25.71
6.79661,79.90081,2009,1,22,71.57,5.27,26.04,20.09,20.09,28.57,23.3,25.64
6.79661,79.90081,2009,1,23,73.45,5.16,26.05,20.49,20.49,28.06,22.89,25.63
6.79661,79.90081,2009,1,24,72.43,5.01,26.5,20.63,20.63,28.52,23.51,25.99
6.79661,79.90081,2009,1,25,80.22,3.89,26.7,22.19,22.19,27.91,24.01,25.88
6.79661,79.90081,2009,1,26,84.89,3.47,26.86,23.47,23.47,28.33,24.87,26.21
6.79661,79.90081,2009,1,27,81.6,3.6,27.3,23.11,23.11,28.3,24.71,26.51
6.79661,79.90081,2009,1,28,80.4,4.03,27.43,22.88,22.88,28.64,24.61,26.53
6.79661,79.90081,2009,1,29,76.19,4.88,26.92,21.94,21.94,29.14,24.26,26.51
6.79661,79.90081,2009,1,30,70.38,6.14,26.32,19.57,19.57,28.38,22.24,25.4
6.79661,79.90081,2009,1,31,71.66,6.58,26.46,20.22,20.22,29.07,22.5,25.77
6.79661,79.90081,2009,2,1,72.99,5.61,26.72,20.55,20.55,28.47,22.86,25.81
6.79661,79.90081,2009,2,2,71.79,5.4,26.73,20.45,20.45,28.82,23.43,25.99
6.79661,79.90081,2009,2,3,69.24,5.94,26.55,19.59,19.59,28.62,22.68,25.71
6.79661,79.90081,2009,2,4,69.08,5.77,26.58,19.74,19.74,28.68,22.91,25.88
6.79661,79.90081,2009,2,5,67.44,5.65,26.52,19.3,19.3,28.68,23.03,25.84
6.79661,79.90081,2009,2,6,69.17,5.82,26.51,19.61,19.61,28.67,22.85,25.74
6.79661,79.90081,2009,2,7,69.61,5.5,26.47,19.62,19.62,28.48,22.98,25.64
6.79661,79.90081,2009,2,8,68.79,5.72,26.6,19.65,19.65,28.54,22.83,25.86
6.79661,79.90081,2009,2,9,66.8,5.71,26.66,19.48,19.48,29.12,23.4,26.18
6.79661,79.90081,2009,2,10,70.9,4.88,26.61,20.17,20.17,28.09,23.21,25.87
6.79661,79.90081,2009,2,11,69.06,4.5,26.89,19.97,19.97,28.18,23.69,26.11
6.79661,79.90081,2009,2,12,69.63,3.73,26.68,19.87,19.87,27.84,24.12,25.87
6.79661,79.90081,2009,2,13,68.71,5.27,26.42,19.32,19.32,28.4,23.13,25.63
6.79661,79.90081,2009,2,14,65.02,5.3,26.81,18.82,18.82,28.68,23.38,26.05
6.79661,79.90081,2009,2,15,69.36,4.78,26.98,19.84,19.85,28.36,23.57,25.94
6.79661,79.90081,2009,2,16,74.68,3.95,27.2,21.23,21.23,28.17,24.22,26.1
6.79661,79.90081,2009,2,17,71.69,5.7,27.1,20.9,20.9,29.49,23.78,26.46
6.79661,79.90081,2009,2,18,71.04,6.4,27.02,20.78,20.78,29.87,23.47,26.5
6.79661,79.90081,2009,2,19,72.27,6.06,27.32,21.24,21.24,29.73,23.67,26.68
6.79661,79.90081,2009,2,20,76.54,5.57,27.79,22.76,22.76,30.19,24.61,27.26
6.79661,79.90081,2009,2,21,75.36,5.82,28.02,22.81,22.81,30.44,24.63,27.59
6.79661,79.90081,2009,2,22,75.28,5.22,28.21,22.94,22.94,30.49,25.27,27.73
6.79661,79.90081,2009,2,23,78.25,4.38,28.19,23.25,23.25,29.8,25.42,27.38
6.79661,79.90081,2009,2,24,78.24,4.87,28.35,23.33,23.33,30.13,25.25,27.47
6.79661,79.90081,2009,2,25,81.04,2.79,28.04,23.65,23.65,28.7,25.91,27.18
6.79661,79.90081,2009,2,26,80.37,3.65,28.33,23.7,23.7,29.57,25.92,27.41
6.79661,79.90081,2009,2,27,79.76,4.01,28.33,23.2,23.2,29.29,25.28,27.05
6.79661,79.90081,2009,2,28,75.21,5.12,28.71,22.64,22.64,30.41,25.29,27.47
6.79661,79.90081,2009,3,1,73.16,4.71,28.87,22.45,22.45,30.5,25.79,27.77
6.79661,79.90081,2009,3,2,70.07,5.77,28.82,21.83,21.83,31.29,25.52,28.04
6.79661,79.90081,2009,3,3,74.51,5.14,28.68,22.38,22.38,30.32,25.18,27.48
6.79661,79.90081,2009,3,4,77.04,3.74,28.3,22.74,22.74,29.32,25.59,27.13
6.79661,79.90081,2009,3,5,77.89,3.71,28.2,22.97,22.97,29.3,25.59,27.18
6.79661,79.90081,2009,3,6,80.14,3.91,28.19,23.37,23.37,29.23,25.31,27.14
6.79661,79.90081,2009,3,7,77.41,4.61,28.52,22.92,22.92,30.04,25.44,27.36
6.79661,79.90081,2009,3,8,79.31,3.07,28.42,23.13,23.13,28.51,25.44,27.05
6.79661,79.90081,2009,3,9,77.82,3.66,27.9,22.86,22.86,29.02,25.35,27.07
6.79661,79.90081,2009,3,10,80.31,3.36,28.04,22.98,22.98,28.32,24.95,26.65
6.79661,79.90081,2009,3,11,79.09,3.89,28.3,23.31,23.31,29.3,25.41,27.24
6.79661,79.90081,2009,3,12,77.55,3.55,28.33,23.09,23.09,29.21,25.66,27.37
6.79661,79.90081,2009,3,13,79.45,3.04,28.37,23.51,23.51,28.96,25.92,27.38
6.79661,79.90081,2009,3,14,78.95,3.95,28.46,23.37,23.37,29.52,25.57,27.35
6.79661,79.90081,2009,3,15,79.47,3.2,28.19,23.25,23.25,28.67,25.47,27.12
6.79661,79.90081,2009,3,16,77.94,3.04,28.44,23.2,23.2,28.87,25.83,27.39
6.79661,79.90081,2009,3,17,79.06,2.74,28.09,23.2,23.2,28.52,25.77,27.14
6.79661,79.90081,2009,3,18,75.33,3.96,28.52,22.74,22.74,29.48,25.52,27.5
6.79661,79.90081,2009,3,19,73.91,4.49,28.95,22.84,22.84,30.3,25.8,27.95
6.79661,79.90081,2009,3,20,78.35,3.04,28.84,23.44,23.44,29.2,26.16,27.56
6.79661,79.90081,2009,3,21,77.41,2.66,28.43,23.2,23.21,28.92,26.26,27.51
6.79661,79.90081,2009,3,22,74.8,3.79,28.99,22.8,22.8,29.52,25.73,27.69
6.79661,79.90081,2009,3,23,75.63,3.77,29.1,22.94,22.94,29.75,25.98,27.64
6.79661,79.90081,2009,3,24,80.95,2.32,28.53,23.61,23.61,28.48,26.17,27.15
6.79661,79.90081,2009,3,25,74.13,3.97,29.21,22.73,22.72,29.85,25.89,27.76
6.79661,79.90081,2009,3,26,80.64,2.26,28.87,24.02,24.02,28.89,26.63,27.64
6.79661,79.90081,2009,3,27,82.21,1.22,28.33,23.8,23.8,27.75,26.53,27.08
6.79661,79.90081,2009,3,28,76.51,2.93,29.21,23.2,23.2,29.16,26.23,27.69
6.79661,79.90081,2009,3,29,79.78,1.65,28.75,23.39,23.39,28.11,26.46,27.18
6.79661,79.90081,2009,3,30,76.78,3.64,29.36,23.08,23.08,29.41,25.77,27.52
6.79661,79.90081,2009,3,31,77.15,4.37,29.7,23.58,23.58,30.15,25.78,27.96
6.79661,79.90081,2009,4,1,76.44,3.43,29.57,23.97,23.97,30.41,26.98,28.51
6.79661,79.90081,2009,4,2,74.34,3.86,29.63,23.63,23.63,30.72,26.86,28.66
6.79661,79.90081,2009,4,3,74.73,3.52,29.38,23.37,23.37,29.86,26.34,28.28
6.79661,79.90081,2009,4,4,78.39,2.62,29.14,24.01,24.01,29.64,27.02,28.12
6.79661,79.90081,2009,4,5,81.16,2.75,29.03,24.25,24.25,29.23,26.49,27.77
6.79661,79.90081,2009,4,6,80.95,2.16,29.15,24.4,24.4,29.15,26.99,27.96
6.79661,79.90081,2009,4,7,81.6,1.77,29.13,24.59,24.59,29.04,27.28,28.02
6.79661,79.90081,2009,4,8,86.85,1.05,28.66,24.81,24.81,27.68,26.63,27.18
6.79661,79.90081,2009,4,9,79.85,2.55,29.21,23.99,23.99,28.98,26.44,27.79
6.79661,79.90081,2009,4,10,87.12,1.4,28.56,24.7,24.7,27.73,26.34,27.05
6.79661,79.90081,2009,4,11,86.7,1.63,28.52,24.85,24.85,28.1,26.46,27.26
6.79661,79.90081,2009,4,12,79.91,2.1,28.53,24.25,24.25,29.26,27.15,28.04
6.79661,79.90081,2009,4,13,83.39,2.22,28.58,25.05,25.05,29.17,26.95,28.13
6.79661,79.90081,2009,4,14,82.44,1.65,28.45,24.97,24.97,29.21,27.56,28.24
6.79661,79.90081,2009,4,15,83.12,2.18,28.9,25.35,25.35,29.68,27.5,28.49
6.79661,79.90081,2009,4,16,84.5,1.71,28.88,25.62,25.62,29.46,27.75,28.47
6.79661,79.90081,2009,4,17,83.95,1.73,28.66,25.37,25.37,29.26,27.53,28.33
6.79661,79.90081,2009,4,18,81.17,2.12,28.9,24.87,24.87,29.57,27.45,28.4
6.79661,79.90081,2009,4,19,84.36,1.85,28.86,25.08,25.08,29.03,27.18,27.95
6.79661,79.90081,2009,4,20,85.11,1.52,28.57,25.04,25.04,28.62,27.1,27.76
6.79661,79.90081,2009,4,21,84.15,2.05,28.55,24.9,24.9,28.98,26.93,27.81
6.79661,79.90081,2009,4,22,84.46,1.75,28.34,25.11,25.11,28.92,27.18,27.96
6.79661,79.90081,2009,4,23,82.71,2.2,28.53,24.94,24.94,29.38,27.17,28.15
6.79661,79.90081,2009,4,24,80.11,2.71,28.68,24.68,24.68,29.94,27.23,28.43
6.79661,79.90081,2009,4,25,78.7,2.93,28.64,24.38,24.38,30.02,27.09,28.43
6.79661,79.90081,2009,4,26,79.33,2.68,28.78,24.43,24.43,29.85,27.17,28.35
6.79661,79.90081,2009,4,27,80.96,2.45,28.92,24.54,24.54,29.42,26.97,28.11
6.79661,79.90081,2009,4,28,80.5,2.67,28.94,24.44,24.44,29.6,26.93,28.1
6.79661,79.90081,2009,4,29,80.99,3.02,28.67,24.28,24.28,29.49,26.48,27.84
6.79661,79.90081,2009,4,30,81.19,2.62,28.71,24.5,24.5,29.44,26.82,28.02
6.79661,79.90081,2009,5,1,81.31,2.12,28.51,24.55,24.55,29.26,27.14,28.04
6.79661,79.90081,2009,5,2,83.16,2.23,28.5,25.04,25.04,29.35,27.12,28.16
6.79661,79.90081,2009,5,3,84.89,2.11,28.46,25.48,25.48,29.45,27.35,28.25
6.79661,79.90081,2009,5,4,86.36,1.52,28.43,25.57,25.57,28.91,27.39,28.05
6.79661,79.90081,2009,5,5,83.63,2.14,28.5,25.16,25.16,29.35,27.21,28.19
6.79661,79.90081,2009,5,6,81.65,2.3,28.48,24.86,24.86,29.46,27.17,28.3
6.79661,79.90081,2009,5,7,84.51,1.98,28.72,25.46,25.46,29.45,27.47,28.31
6.79661,79.90081,2009,5,8,87.56,1.49,28.44,25.64,25.64,28.7,27.21,27.88
6.79661,79.90081,2009,5,9,87.55,1.66,28.55,25.86,25.86,28.98,27.32,28.12
6.79661,79.90081,2009,5,10,86.4,1.64,28.57,25.76,25.76,29.11,27.47,28.24
6.79661,79.90081,2009,5,11,85.21,1.5,28.39,25.72,25.72,29.28,27.79,28.43
6.79661,79.90081,2009,5,12,84.84,1.73,28.42,25.73,25.73,29.4,27.68,28.52
6.79661,79.90081,2009,5,13,83.12,1.45,28.33,25.31,25.31,29.26,27.8,28.44
6.79661,79.90081,2009,5,14,81.86,1.64,28.36,25.05,25.05,29.38,27.73,28.44
6.79661,79.90081,2009,5,15,82.1,1.9,28.13,24.77,24.77,29.16,27.26,28.11
6.79661,79.90081,2009,5,16,82.87,2,28.02,24.82,24.82,29.12,27.12,28
6.79661,79.90081,2009,5,17,85.41,1.64,27.87,25.15,25.15,28.68,27.04,27.81
6.79661,79.90081,2009,5,18,86.58,1.75,27.97,25.29,25.29,28.59,26.84,27.72
6.79661,79.90081,2009,5,19,86.03,1.41,28.03,25.52,25.52,28.84,27.43,28.07
6.79661,79.90081,2009,5,20,86.26,1.29,27.92,25.34,25.34,28.36,27.07,27.84
6.79661,79.90081,2009,5,21,83.94,0.95,27.4,24.45,24.45,27.95,27,27.4
6.79661,79.90081,2009,5,22,84.9,1.62,27.6,24.83,24.83,28.55,26.92,27.59
6.79661,79.90081,2009,5,23,87.85,1.15,27.35,25,25,27.82,26.67,27.18
6.79661,79.90081,2009,5,24,87.21,1.49,27.51,25.21,25.21,28.31,26.82,27.51
6.79661,79.90081,2009,5,25,89.07,1.27,26.97,24.94,24.94,27.68,26.4,26.88
6.79661,79.90081,2009,5,26,89.09,1.87,27.01,24.94,24.94,27.99,26.12,26.88
6.79661,79.90081,2009,5,27,88.43,1.07,26.93,24.71,24.71,27.42,26.35,26.77
6.79661,79.90081,2009,5,28,89.36,1.79,27.24,25.25,25.25,28.08,26.29,27.14
6.79661,79.90081,2009,5,29,90.69,1.68,27.36,25.62,25.62,28.19,26.51,27.26
6.79661,79.90081,2009,5,30,89,1.47,27.34,25.45,25.46,28.3,26.83,27.42
6.79661,79.90081,2009,5,31,88.39,1.37,27.26,25.3,25.3,28.2,26.83,27.38
6.79661,79.90081,2009,6,1,87.77,1.57,27.41,25.14,25.14,28.24,26.66,27.34
6.79661,79.90081,2009,6,2,86.26,2.19,27.51,24.92,24.92,28.73,26.55,27.41
6.79661,79.90081,2009,6,3,87.48,2.2,27.55,25.12,25.12,28.54,26.34,27.38
6.79661,79.90081,2009,6,4,89.39,1.58,27.49,25.53,25.53,28.31,26.73,27.42
6.79661,79.90081,2009,6,5,89.42,1.13,27.26,25.47,25.47,28.04,26.91,27.35
6.79661,79.90081,2009,6,6,82.66,1.9,27.39,24.27,24.27,28.62,26.72,27.48
6.79661,79.90081,2009,6,7,87.01,1.86,27.35,25.02,25.02,28.39,26.54,27.36
6.79661,79.90081,2009,6,8,87.03,1.45,27.36,25.05,25.05,28.22,26.77,27.39
6.79661,79.90081,2009,6,9,85.85,1.77,27.52,24.95,24.95,28.58,26.81,27.52
6.79661,79.90081,2009,6,10,85.25,1.55,27.37,24.67,24.67,28.28,26.74,27.36
6.79661,79.90081,2009,6,11,85.68,1.43,27.18,24.69,24.69,28.2,26.77,27.28
6.79661,79.90081,2009,6,12,85.28,1.05,27.05,24.43,24.43,27.76,26.7,27.1
6.79661,79.90081,2009,6,13,84.82,1.53,27.28,24.45,24.45,28.09,26.56,27.22
6.79661,79.90081,2009,6,14,84.29,1.85,27.42,24.38,24.38,28.33,26.48,27.25
6.79661,79.90081,2009,6,15,85.29,1.72,27.48,24.47,24.47,28.13,26.41,27.15
6.79661,79.90081,2009,6,16,85.07,1.34,27.23,24.52,24.52,27.92,26.58,27.24
6.79661,79.90081,2009,6,17,84.26,1.54,27.43,24.58,24.58,28.35,26.82,27.46
6.79661,79.90081,2009,6,18,85.08,1.37,27.2,24.44,24.44,28.01,26.64,27.16
6.79661,79.90081,2009,6,19,85.44,0.97,26.9,24.28,24.28,27.45,26.48,26.92
6.79661,79.90081,2009,6,20,82.58,1.79,27.31,23.99,23.99,28.26,26.47,27.2
6.79661,79.90081,2009,6,21,85.93,1.57,27.17,24.63,24.63,28.07,26.5,27.17
6.79661,79.90081,2009,6,22,86.45,1.79,27.23,24.72,24.72,28.15,26.36,27.16
6.79661,79.90081,2009,6,23,86.66,1.26,26.77,24.38,24.38,27.46,26.2,26.78
6.79661,79.90081,2009,6,24,88.64,1.1,26.66,24.53,24.53,27.22,26.12,26.54
6.79661,79.90081,2009,6,25,88.53,1.49,26.75,24.44,24.44,27.18,25.69,26.48
6.79661,79.90081,2009,6,26,85.53,1.61,26.71,23.63,23.63,27.11,25.5,26.24
6.79661,79.90081,2009,6,27,85.11,2.17,26.95,24.1,24.1,27.92,25.76,26.81
6.79661,79.90081,2009,6,28,85,2.45,27.06,24.1,24.1,27.96,25.5,26.84
6.79661,79.90081,2009,6,29,88.51,1.01,26.55,24.34,24.34,26.87,25.86,26.38
6.79661,79.90081,2009,6,30,88.47,1.05,26.44,24.21,24.21,26.75,25.7,26.26
6.79661,79.90081,2009,7,1,85.07,1.35,26.32,23.56,23.56,26.94,25.59,26.25
6.79661,79.90081,2009,7,2,83.54,1.77,26.35,23.21,23.21,27.21,25.45,26.21
6.79661,79.90081,2009,7,3,85.68,1.82,26.37,23.62,23.62,27.33,25.5,26.2
6.79661,79.90081,2009,7,4,86.32,2.3,26.45,23.65,23.65,27.38,25.08,26.11
6.79661,79.90081,2009,7,5,87.33,1.81,26.45,24.04,24.04,27.23,25.42,26.3
6.79661,79.90081,2009,7,6,87.06,1.55,26.48,23.7,23.7,26.82,25.27,26.01
6.79661,79.90081,2009,7,7,85.91,1.47,26.48,23.57,23.57,26.96,25.49,26.1
6.79661,79.90081,2009,7,8,85.68,2.09,26.65,23.72,23.72,27.42,25.33,26.3
6.79661,79.90081,2009,7,9,87.58,1.97,26.59,23.94,23.94,27.18,25.21,26.15
6.79661,79.90081,2009,7,10,88.08,1.86,26.52,24.17,24.17,27.26,25.4,26.29
6.79661,79.90081,2009,7,11,88.38,1.51,26.54,24.32,24.32,27.19,25.68,26.38
6.79661,79.90081,2009,7,12,88.69,1.86,26.91,24.48,24.48,27.52,25.66,26.49
6.79661,79.90081,2009,7,13,85.99,1.99,26.97,24.28,24.28,27.98,25.99,26.81
6.79661,79.90081,2009,7,14,88.1,1.65,26.92,24.81,24.82,27.85,26.2,26.94
6.79661,79.90081,2009,7,15,85.17,1.84,26.53,23.7,23.7,27.4,25.56,26.38
6.79661,79.90081,2009,7,16,86.17,1.35,26.38,23.78,23.78,26.92,25.57,26.26
6.79661,79.90081,2009,7,17,85.41,1.34,26.31,23.63,23.63,27.12,25.78,26.26
6.79661,79.90081,2009,7,18,83.88,2.03,26.81,23.73,23.73,27.79,25.76,26.67
6.79661,79.90081,2009,7,19,88.13,1.91,27,24.5,24.5,27.63,25.72,26.62
6.79661,79.90081,2009,7,20,87.09,2.11,26.8,24.36,24.36,27.77,25.65,26.67
6.79661,79.90081,2009,7,21,86.73,2.08,26.78,24.34,24.34,27.95,25.87,26.73
6.79661,79.90081,2009,7,22,88.02,2.06,26.99,24.62,24.62,27.82,25.76,26.76
6.79661,79.90081,2009,7,23,87.64,1.95,27.03,24.5,24.5,27.82,25.87,26.72
6.79661,79.90081,2009,7,24,84.44,2.49,27.14,23.93,23.94,28.15,25.65,26.77
6.79661,79.90081,2009,7,25,87.01,2.03,27.09,24.49,24.49,27.97,25.94,26.82
6.79661,79.90081,2009,7,26,85.75,1.55,26.67,24.19,24.19,27.67,26.11,26.76
6.79661,79.90081,2009,7,27,87,1.66,26.92,24.42,24.42,27.67,26.01,26.75
6.79661,79.90081,2009,7,28,88.08,1.45,26.87,24.57,24.57,27.53,26.08,26.7
6.79661,79.90081,2009,7,29,83.95,2.12,26.98,24,24,28.07,25.95,26.93
6.79661,79.90081,2009,7,30,83.59,2.11,27.22,24.05,24.05,28.28,26.17,27.06
6.79661,79.90081,2009,7,31,85.04,1.62,27.02,24.19,24.19,27.83,26.21,26.9
6.79661,79.90081,2009,8,1,86.26,1.7,27.1,24.32,24.32,27.79,26.09,26.8
6.79661,79.90081,2009,8,2,87.69,1.43,26.88,24.51,24.51,27.63,26.2,26.71
6.79661,79.90081,2009,8,3,86.63,1.98,27.32,24.6,24.6,28.07,26.08,27.02
6.79661,79.90081,2009,8,4,85.89,1.48,27.18,24.53,24.53,27.97,26.49,27.09
6.79661,79.90081,2009,8,5,85.22,1.94,27.39,24.36,24.36,28.15,26.21,27.05
6.79661,79.90081,2009,8,6,85.86,1.97,27.09,24.4,24.4,28.07,26.1,26.97
6.79661,79.90081,2009,8,7,87.26,1.63,26.72,24.28,24.28,27.48,25.85,26.57
6.79661,79.90081,2009,8,8,87.35,1.56,26.73,24.47,24.47,27.63,26.07,26.74
6.79661,79.90081,2009,8,9,86.83,2.11,27,24.43,24.43,27.94,25.83,26.8
6.79661,79.90081,2009,8,10,86.19,2.16,27.02,24.36,24.36,28.06,25.9,26.85
6.79661,79.90081,2009,8,11,87.55,2.01,27.04,24.63,24.63,28.05,26.04,26.86
6.79661,79.90081,2009,8,12,87.16,1.73,26.97,24.53,24.53,27.94,26.21,26.84
6.79661,79.90081,2009,8,13,85.95,1.64,26.74,23.98,23.98,27.37,25.72,26.52
6.79661,79.90081,2009,8,14,88.47,1.43,26.48,24.39,24.39,27.34,25.91,26.44
6.79661,79.90081,2009,8,15,87.62,1.47,26.32,23.93,23.93,27.09,25.62,26.14
6.79661,79.90081,2009,8,16,87.21,1.7,26.4,23.97,23.97,27.24,25.54,26.25
6.79661,79.90081,2009,8,17,84.06,1.29,26.11,22.94,22.94,26.47,25.18,25.82
6.79661,79.90081,2009,8,18,85.77,2.05,26.48,23.33,23.33,27.02,24.97,25.88
6.79661,79.90081,2009,8,19,86.11,2.13,26.88,23.52,23.52,27.27,25.14,26.01
6.79661,79.90081,2009,8,20,89.98,2.6,26.64,24.36,24.36,27.38,24.78,26.13
6.79661,79.90081,2009,8,21,89.88,0.95,26.59,24.66,24.66,26.98,26.03,26.44
6.79661,79.90081,2009,8,22,86.36,1.48,26.59,23.91,23.9,27.24,25.76,26.36
6.79661,79.90081,2009,8,23,86.01,1.89,26.84,23.97,23.97,27.61,25.71,26.49
6.79661,79.90081,2009,8,24,86.17,2.01,26.89,24.03,24.03,27.58,25.57,26.52
6.79661,79.90081,2009,8,25,86.63,1.7,27.08,24.32,24.32,27.59,25.89,26.72
6.79661,79.90081,2009,8,26,86.61,1.5,27.05,24.34,24.34,27.56,26.06,26.74
6.79661,79.90081,2009,8,27,86.83,1.65,26.99,24.29,24.29,27.57,25.91,26.65
6.79661,79.90081,2009,8,28,84.63,1.24,26.59,23.73,23.73,27.31,26.07,26.51
6.79661,79.90081,2009,8,29,85.62,1.77,26.94,24.16,24.16,27.78,26.01,26.76
6.79661,79.90081,2009,8,30,85.48,1.62,26.86,24.14,24.14,27.74,26.12,26.76
6.79661,79.90081,2009,8,31,88.14,1.29,26.77,24.46,24.46,27.23,25.95,26.58
6.79661,79.90081,2009,9,1,87.27,1.57,26.79,24.36,24.36,27.54,25.96,26.64
6.79661,79.90081,2009,9,2,86.72,2.12,26.64,23.87,23.87,27.36,25.25,26.25
6.79661,79.90081,2009,9,3,86.15,1.66,26.57,23.89,23.89,27.27,25.61,26.38
6.79661,79.90081,2009,9,4,84.42,1.55,26.63,23.54,23.54,27.28,25.73,26.36
6.79661,79.90081,2009,9,5,86.19,1.89,26.85,24.15,24.15,27.69,25.8,26.63
6.79661,79.90081,2009,9,6,84.76,1.83,26.76,23.93,23.93,27.72,25.89,26.71
6.79661,79.90081,2009,9,7,86.37,1.55,26.93,24.28,24.28,27.77,26.22,26.73
6.79661,79.90081,2009,9,8,87.71,1.62,27.12,24.59,24.59,27.81,26.19,26.79
6.79661,79.90081,2009,9,9,87.31,1.83,27.15,24.41,24.41,27.79,25.96,26.68
6.79661,79.90081,2009,9,10,86,2.35,27.25,24.17,24.17,28.04,25.7,26.69
6.79661,79.90081,2009,9,11,87.14,2.34,27.47,24.48,24.48,28.13,25.8,26.79
6.79661,79.90081,2009,9,12,84.07,2.73,27.49,23.95,23.95,28.41,25.69,26.85
6.79661,79.90081,2009,9,13,82.38,2.55,27.33,23.76,23.76,28.38,25.83,27
6.79661,79.90081,2009,9,14,80.71,2.14,27.28,23.6,23.6,28.3,26.15,27.19
6.79661,79.90081,2009,9,15,86.74,1.89,27.32,24.46,24.45,27.88,25.99,26.84
6.79661,79.90081,2009,9,16,86.24,1.96,27.43,24.37,24.37,27.94,25.98,26.86
6.79661,79.90081,2009,9,17,85.08,2.02,27.35,24.24,24.24,28.09,26.07,26.95
6.79661,79.90081,2009,9,18,85.72,1.75,26.96,24.33,24.33,28.04,26.29,26.91
6.79661,79.90081,2009,9,19,84.82,1.79,27.04,24.12,24.12,27.92,26.14,26.88
6.79661,79.90081,2009,9,20,85.39,1.65,27.12,24.18,24.18,27.8,26.15,26.83
6.79661,79.90081,2009,9,21,86.02,1.79,27.29,24.4,24.4,27.97,26.19,26.93
6.79661,79.90081,2009,9,22,86.1,1.66,27.15,24.35,24.34,27.81,26.15,26.86
6.79661,79.90081,2009,9,23,86.15,2.08,27.24,24.34,24.34,27.95,25.87,26.84
6.79661,79.90081,2009,9,24,85.61,1.54,27.21,24.24,24.24,27.63,26.09,26.84
6.79661,79.90081,2009,9,25,84.37,1.96,27.32,24.24,24.24,28.16,26.2,27.1
6.79661,79.90081,2009,9,26,84.4,1.99,27.5,24.23,24.23,28.12,26.13,27.07
